,upper_arm_link_x,upper_arm_link_y,upper_arm_link_z,shoulder_link_x,shoulder_link_y,shoulder_link_z,forearm_link_x,forearm_link_y,forearm_link_z,wrist_1_link_x,wrist_1_link_y,wrist_1_link_z,wrist_2_link_x,wrist_2_link_y,wrist_2_link_z,wrist_3_link_x,wrist_3_link_y,wrist_3_link_z,distance
0,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746214898e-05,0.10914998881137727,0.90640899996557,4.89759623923157e-05,0.10914998930554998,1.001058999960341,8.54368739854428e-05,0.19144998122901194,1.00105899989702,2.9740961738000933
1,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746214898e-05,0.10914998881137727,0.90640899996557,4.89759623923157e-05,0.10914998930554998,1.001058999960341,8.54368739854428e-05,0.19144998122901194,1.00105899989702,2.9600162138237684
2,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746214898e-05,0.10914998881137727,0.90640899996557,4.89759623923157e-05,0.10914998930554998,1.001058999960341,8.543687398533182e-05,0.19144998122901202,1.0010589998970203,2.922537327475758
3,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525469393e-10,0.5141589999971274,4.9970857462052036e-05,0.10914998881137727,0.90640899996557,4.897596239238528e-05,0.10914998930554995,1.0010589999603408,8.543687398527276e-05,0.19144998122901194,1.00105899989702,2.8584644781821167
4,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746148286e-05,0.1091499888113773,0.90640899996557,4.897596239142747e-05,0.10914998930554987,1.001058999960341,8.543687398444364e-05,0.19144998122901202,1.0010589998970203,2.7703463053820956
5,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.99708574617604e-05,0.10914998881137727,0.90640899996557,4.897596239187161e-05,0.10914998930554998,1.001058999960341,8.543687398510976e-05,0.191449981229012,1.00105899989702,2.664479477730567
6,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.562642153157352e-06,8.633463384913174e-10,0.5141589999971274,4.997085746248206e-05,0.1091499888113773,0.9064089999655699,4.897596239270425e-05,0.10914998930554992,1.0010589999603412,8.543687398583142e-05,0.19144998122901202,1.0010589998970203,2.5488309203608788
7,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746148286e-05,0.1091499888113773,0.90640899996557,4.897596239142747e-05,0.10914998930554987,1.001058999960341,8.543687398449908e-05,0.19144998122901188,1.0010589998970203,2.4310223912947238
8,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746214898e-05,0.10914998881137727,0.90640899996557,4.89759623923157e-05,0.10914998930554998,1.001058999960341,8.54368739854428e-05,0.19144998122901194,1.00105899989702,2.316549769899358
9,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.997085746148286e-05,0.1091499888113773,0.90640899996557,4.89759623915385e-05,0.1091499893055499,1.001058999960341,8.543687398466567e-05,0.191449981229012,1.00105899989702,2.207366623296229
10,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.99708574617604e-05,0.10914998881137727,0.90640899996557,4.897596239187161e-05,0.10914998930554998,1.001058999960341,8.543687398494317e-05,0.19144998122901188,1.0010589998970203,2.1008439392410203
11,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.99708574617604e-05,0.10914998881137727,0.90640899996557,4.897596239203813e-05,0.10914998930554995,1.0010589999603408,8.543687398516526e-05,0.19144998122901197,1.0010589998970203,1.9844361097855725
12,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525469393e-10,0.5141589999971274,4.997085746166346e-05,0.10914998881137727,0.90640899996557,4.897596239177467e-05,0.10914998930554998,1.001058999960341,8.543687398477313e-05,0.19144998122901188,1.0010589998970203,1.8397145294385877
13,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525469393e-10,0.5141589999971274,4.997085746166346e-05,0.10914998881137727,0.90640899996557,4.897596239194119e-05,0.10914998930554995,1.0010589999603408,8.543687398482867e-05,0.19144998122901194,1.00105899989702,1.6971527639133686
14,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525469393e-10,0.5141589999971274,4.9970857462052036e-05,0.10914998881137727,0.90640899996557,4.897596239238528e-05,0.10914998930554995,1.0010589999603408,8.543687398538381e-05,0.19144998122901197,1.00105899989702,1.5818968402513438
15,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.99708574617604e-05,0.10914998881137727,0.90640899996557,4.897596239187161e-05,0.10914998930554998,1.001058999960341,8.543687398510976e-05,0.191449981229012,1.00105899989702,1.4827971956057378
16,0.0,0.0,0.089159,0.0,0.0,0.089159,-1.5626421535181677e-06,8.633463525483272e-10,0.5141589999971274,4.99708574617604e-05,0.10914998881137727,0.90640899996557,4.897596239203813e-05,0.10914998930554995,1.0010589999603408,8.543687398499871e-05,0.19144998122901194,1.00105899989702,1.3953929486811103
